ID,Title,X,Y
Q17985812,Before I Disappear,-16.02914810180664,99.96259307861328
Q3531022,Tomb of the Werewolf,12.318732261657715,10.868844032287598
Q20986928,Christmas Eve,-33.796173095703125,-83.03423309326172
Q868329,Colombiana,-89.64089965820312,-27.156591415405273
Q183512,Stealing Harvard,-100.3631820678711,-13.547314643859863
Q158559,Man of the House (1995),-15.864673614501953,-72.8595199584961
Q614009,Anything Else,-32.19797134399414,30.3455753326416
Q4906902,Bigger Than the Sky,-9.40196418762207,-74.35367584228516
Q1051469,The Core,18.829999923706055,63.5323600769043
Q2640322,Man of La Mancha,49.08002471923828,-47.35099792480469
Q3281502,Adam's Woman,-58.813480377197266,-10.974286079406738
Q158574,Post Grad,-70.93512725830078,33.95723342895508
Q3330919,Forbidden World,17.488418579101562,-9.347943305969238
Q858954,Big Jake,32.14148712158203,-73.59869384765625
Q3736027,Expecting Mary,-42.65810775756836,23.172138214111328
Q3521715,The Mad Bomber,88.22753143310547,44.29308319091797
Q570780,The Truth About Charlie,0.4442983865737915,31.881284713745117
Q844319,The Clown at Midnight,-82.93974304199219,42.85639190673828
Q5048856,Casino Jack and the United States of Money,9.34542465209961,3.6086933612823486
Q12129050,The Last Stand (2006),91.09625244140625,40.242340087890625
Q858976,The Final Destination,27.725826263427734,-75.4498291015625
Q1051496,Cutthroat Island,13.020952224731445,-0.9566732048988342
Q2390402,Talk to Me,-1.9364386796951294,60.44931411743164
Q2390416,Talk of Angels,-50.32976150512695,17.079557418823242
Q7837673,Treehouse Hostage,-9.814168930053711,42.93538284301758
Q217552,X-Men Origins: Wolverine,-1.0094830989837646,-59.786739349365234
Q3775634,Snow Job,-6.0583672523498535,1.7059816122055054
Q9351232,Happy New Year,87.25994873046875,-53.51626968383789
Q663137,Hangman's Curse,27.963655471801758,60.492740631103516
Q6444465,Kung Fu Magoo,53.9781494140625,14.608610153198242
Q1995546,Noise,18.66676902770996,-62.57436752319336
Q1134452,Ed,46.28280258178711,52.30419921875
Q3036897,Doomsdayer,41.389793395996094,13.020771980285645
Q677794,China Girl,10.994842529296875,29.9338321685791
Q1002480,Wanted: Dead or Alive,-19.032129287719727,-50.54447555541992
Q1364349,Win a Date with Tad Hamilton!,17.699298858642578,51.836524963378906
Q16548530,Nothing Left to Fear,60.50468826293945,-51.36680603027344
Q5058287,Cellmates,-26.476621627807617,9.511480331420898
Q844303,U Turn,50.0165901184082,-61.83320236206055
Q3354936,The Survivors (1987),5.820248603820801,-11.538325309753418
Q5421573,Exporting Raymond,-7.437371253967285,64.37389373779297
Q1026470,Beverly Hills Chihuahua 3: Viva la Fiesta!,1.6896532773971558,3.839808225631714
Q3130002,In God We Tru$t,80.12771606445312,-26.52686309814453
Q3281564,I'm Dangerous Tonight,-24.890972137451172,11.341567039489746
Q7162201,Penance,-33.50111389160156,-42.932743072509766
Q2003337,Unaccompanied Minors,-22.944591522216797,-22.403488159179688
Q3281576,North Shore,19.76201629638672,-76.8211441040039
Q28065409,Isle of Dogs,-40.879371643066406,49.17172622680664
Q388873,After.Life,-5.922562122344971,-12.58011245727539
Q7548542,Snowbound,-31.23655891418457,-56.382652282714844
Q761548,No Reservations,-83.61929321289062,-2.810681104660034
Q5421580,Exposed (2003),-82.50953674316406,43.61505126953125
Q28148404,The Force (2017),-48.173988342285156,-90.60222625732422
Q27590996,Don’t Blink – Robert Frank,-63.18921661376953,-56.10415267944336
Q956250,This Boy's Life,-24.546207427978516,86.11721801757812
Q1339386,Employee of the Month (2006),-39.02224349975586,26.74142074584961
Q4383261,Scarecrows,31.989757537841797,61.36643600463867
Q4540363,$pent,-53.907554626464844,62.630462646484375
Q1628377,Numb,-43.030887603759766,22.825769424438477
Q2066934,Powder Blue,7.62516975402832,-2.694617986679077
Q5132485,Client 9: The Rise and Fall of Eliot Spitzer,-13.637877464294434,15.540543556213379
Q7259632,Pulse (1988),57.39182662963867,11.534955024719238
Q15623971,The Sunshine Boys,-76.03840637207031,5.680981636047363
Q1134294,Strays,-21.552074432373047,16.655628204345703
Q1183241,The Ex (2006),-21.77324867248535,16.138389587402344
Q1653332,Picking Up the Pieces,61.44458770751953,-53.86237335205078
Q4540385,'68,-30.240825653076172,-94.96304321289062
Q4373818,National Lampoon's Last Resort,69.1661148071289,-6.40429162979126
Q15647962,Walk of Shame,42.216068267822266,30.149389266967773
Q1197869,Footloose (2011),-22.478849411010742,-10.729578018188477
Q1134271,The Sweetest Thing,-18.080663681030273,83.85913848876953
Q1462822,Nick and Norah's Infinite Playlist,-0.13195861876010895,58.092376708984375
Q569941,Due Date,72.2131118774414,-64.36175537109375
Q7754700,The Ode,-83.9375991821289,40.623661041259766
Q44447,Michael Jackson's This Is It,-21.85186767578125,-86.10650634765625
Q1677306,Sour Grapes (1998),15.687080383300781,-31.095218658447266
Q785406,The Time Traveler's Wife,0.6511469483375549,-56.09250259399414
Q2306978,O Lucky Man!,-56.7015495300293,-13.462400436401367
Q7005527,New Best Friend,84.53656005859375,26.303945541381836
Q4373878,The Last Broadcast,20.79086685180664,11.376922607421875
Q23010088,Spider-Man: Homecoming,-7.2412214279174805,-74.84471130371094
Q24806681,Snatched,50.40427780151367,-62.132904052734375
Q2497154,Charley One-Eye,33.567115783691406,92.25926208496094
Q6067584,Iranium,54.92510223388672,68.3974838256836
Q531310,The Accused,-65.96419525146484,19.701614379882812
Q2306995,The Dukes of Hazzard,53.46513366699219,-42.579078674316406
Q506394,Richie Rich,62.32494354248047,-36.70790481567383
Q17344458,Mr. Holmes,-20.882150650024414,18.933122634887695
Q506390,Innerspace,-88.11296844482422,-39.90309143066406
Q1183257,The Way,13.90826416015625,-89.24093627929688
Q785434,City by the Sea,8.15221881866455,34.07737731933594
Q1026647,The Baytown Outlaws,93.97955322265625,-15.508746147155762
Q7729719,The Demons of Ludlow,13.035259246826172,-0.9524892568588257
Q4373860,Last of the Mobile Hot Shots,62.47618865966797,-56.646507263183594
Q18558912,Paranormal Activity: The Ghost Dimension,-32.956207275390625,17.392723083496094
Q1183268,"Yours, Mine and Ours",-19.690425872802734,-30.585460662841797
Q4373866,The Hunt (2006),-1.2048989534378052,95.75807189941406
Q339882,The Last Chase,-25.51718521118164,-70.8886489868164
Q16250456,Authors Anonymous,10.366785049438477,-7.514936447143555
Q6116804,Jackpot,-61.15938186645508,-6.8343825340271
Q16249471,Cooper & Hemingway: The True Gen,-55.890480041503906,-58.35300827026367
Q16249479,Copenhagen,-32.571250915527344,-7.706202507019043
Q14927595,Blue Caprice,-1.703015685081482,-15.885055541992188
Q16250467,Flirting with Anthony,-68.51896667480469,-18.897199630737305
Q19405,The Ninth Gate,12.197244644165039,78.09239959716797
Q4745417,American Zeitgeist,-74.40740203857422,-1.3269397020339966
Q27032285,The Out List,23.451528549194336,-48.22404098510742
Q339876,L.A. Confidential,7.5746893882751465,33.869102478027344
Q4818911,I’m Not Rappaport,-1.3553698062896729,95.80194091796875
Q5239300,New York,45.436988830566406,9.29978084564209
Q17014102,To Be Takei,54.474388122558594,68.83064270019531
Q17452082,Insidious: Chapter 3,-36.12590408325195,14.36363697052002
Q4745408,American Yearbook,-11.031482696533203,-27.72467041015625
Q2365283,The First Grader,-8.480052947998047,97.89083099365234
Q5215364,Dancemaker,-62.35147476196289,-70.58180236816406
Q17028740,The Sound and the Fury,29.862735748291016,-18.55380630493164
Q3486740,The Incredible Sarah,18.18553924560547,51.63834762573242
Q17053723,Worst Friends,-6.274332046508789,45.62796401977539
Q7730764,The Dove,45.61539840698242,9.144305229187012
Q1197833,Make It Happen,-40.03316116333008,-32.033668518066406
Q1569662,Roger & Me,54.328033447265625,30.458093643188477
Q17014130,Plastic,89.49443054199219,20.357027053833008
Q5215388,"Dancer, Texas Pop. 81",-9.476805686950684,43.00527572631836
Q3521565,The Lemon Sisters,-49.46924591064453,62.27621841430664
Q340814,Eight Men Out,22.40479278564453,78.22590637207031
Q1197841,Vietnam in HD,-22.47978401184082,-82.78458404541016
Q1232788,Gideon,-25.46157455444336,28.098691940307617
Q844296,One Good Cop,-21.17230796813965,23.08493995666504
Q2208696,Meteor Apocalypse,31.592267990112305,45.48126983642578
Q28173261,The Star,-49.3702278137207,62.27559280395508
Q28466571,Patti Cake$,44.83108139038086,74.23615264892578
Q570973,Ripley Under Ground,-63.84247589111328,76.07572937011719
Q7715172,The Baby,-42.45656967163086,-0.9762609601020813
Q20456,Dances with Wolves,-96.93695068359375,2.461899995803833
Q12119563,Family Weekend,-17.891868591308594,100.4334945678711
Q2855067,Sound City,7.787545680999756,2.0292539596557617
Q18603044,Scooby-Doo! Moon Monster Madness,29.135957717895508,-36.77545928955078
Q3120510,Wings of Courage,1.905646800994873,41.0302848815918
Q3521646,The Look of Love,13.884819030761719,-77.13182067871094
Q3521645,The Long Weekend (1989),7.837339878082275,11.273619651794434
Q7137311,Paris Is Burning,94.35140991210938,12.58994197845459
Q18603034,Kurt Cobain: Montage of Heck,-8.309813499450684,43.5451545715332
Q6650640,Little Laura and Big John,39.599178314208984,36.88471603393555
Q3736124,LUV,-19.48471450805664,100.81732940673828
Q5288225,Dog Tags,26.592050552368164,-75.75831604003906
Q18603039,Paper Towns,2.8842620849609375,-89.72586822509766
Q1506057,Red Tails,12.000426292419434,43.43383026123047
Q3736133,The Comedy,-19.34058952331543,70.46104431152344
Q5288235,Dog Watch,-20.494901657104492,35.99745559692383
Q168010,City of Angels,81.58077239990234,54.525001525878906
Q5254896,Delusion,20.752765655517578,-61.80603790283203
Q2855028,Kumaré,-10.600579261779785,-74.08052825927734
Q5288240,Dog Years,15.369898796081543,-47.19792556762695
Q4647042,A.C.O.D.,15.369741439819336,-77.09458923339844
Q638014,Boa vs. Python,-73.23218536376953,-7.03313684463501
Q5494392,Fred 3: Camp Fred,-72.38304901123047,52.01540756225586
Q638012,Arctic Blue,27.836898803710938,9.763338088989258
Q858836,Bigfoot,-75.19681549072266,-33.7415885925293
Q4853260,Bam Margera Presents: Where the ♯$&% Is Santa?,58.76420593261719,-14.90648078918457
Q4853257,Bam Bam and Celeste,22.29339027404785,78.24274444580078
Q858842,RED,46.73576354980469,58.040714263916016
Q1340423,Endgame,46.743492126464844,8.191132545471191
Q858840,Last Action Hero,75.2768325805664,-30.051715850830078
Q3736162,Middle of Nowhere (2012),71.75936889648438,-9.149872779846191
Q16250482,Flock of Dudes,41.5511589050293,-4.06420373916626
Q1946639,Duma,-34.44401168823242,-42.180015563964844
Q1785105,The Suburbans,71.4764633178711,-16.975629806518555
Q6199228,Jimi Hendrix (1973),-50.323753356933594,-36.18470764160156
Q5288200,Dog Jack,-80.07984924316406,17.87200355529785
Q4877213,Beatrice Wood: Mama of Dada,-6.858035087585449,51.25883483886719
Q858860,Red Sonja,64.597900390625,52.697654724121094
Q663014,Dr. Dolittle,-95.03792572021484,6.29708194732666
Q472512,The Amityville Horror (1979),-88.32879638671875,-26.409976959228516
Q810858,Batman: Mask of the Phantasm,86.29183959960938,-2.345665693283081
Q3120590,Guilty as Charged,-3.5705840587615967,-3.8911690711975098
Q956346,I Walk the Line,36.298980712890625,75.98795318603516
Q971985,Target (1985),57.292240142822266,-19.546051025390625
Q1814939,Drive (1997),25.63555335998535,-11.924152374267578
Q810861,Batman: Mystery of the Batwoman,-39.526065826416016,-52.116111755371094
Q3061725,ExTerminators,-18.02711296081543,83.83718872070312
Q1814949,Darkness (1993),-58.217681884765625,78.19009399414062
Q5469435,Forever Plaid: The Movie,-26.703372955322266,-34.42033386230469
Q19881278,The Book of Love,-18.278657913208008,69.65198516845703
Q24806733,Honey 3,-58.519535064697266,-29.06605339050293
Q16740153,Fishing Without Nets,-86.57868194580078,-10.273694038391113
Q1971674,Carbon Copy,-22.967403411865234,-22.428205490112305
Q1124980,Six Days Seven Nights,37.315185546875,63.07025146484375
Q1814925,Were the World Mine,-33.559906005859375,-22.636953353881836
Q2400146,Teen Wolf Too,-30.80765724182129,3.913968324661255
Q1134308,When Eagles Strike,26.978435516357422,60.4625358581543
Q1971683,Two Much,-37.6718864440918,-38.215736389160156
Q6659076,Living Dolls: The Making of a Child Beauty Queen,16.206375122070312,-31.717342376708984
Q1946699,Beyond the Stars,-38.66791915893555,-66.60861206054688
Q7921377,"Veritas, Prince of Truth",86.59292602539062,-2.6249897480010986
Q14976449,A Madea Christmas,19.644563674926758,51.01741409301758
Q521948,Smokey and the Bandit,51.640071868896484,-78.16886138916016
Q820218,White Oleander,-21.654296875,-87.15145874023438
Q7573620,Spark (1998),-37.079952239990234,-67.29474639892578
Q16740198,Concerning Violence,20.669870376586914,78.45489501953125
Q810889,Bats,19.822647094726562,-39.901573181152344
Q3281670,Wolves of Wall Street,-21.02182388305664,22.600662231445312
Q1051525,Caught,5.695980548858643,-76.82672882080078
Q18603010,Sunburn (1999),-15.397149085998535,44.34531021118164
Q1653396,Sin City: A Dame to Kill For,-33.786231994628906,-22.425262451171875
Q207482,1941,-66.91549682617188,18.474803924560547
Q1702708,A Gunfight,-8.7254056930542,19.051193237304688
Q1364051,A Nightmare on Elm Street 4: The Dream Master,41.985252380371094,-86.4111099243164
Q1800380,The Lost World (1998),17.50029182434082,-9.352021217346191
Q5431567,Fakin' da Funk,-32.83694839477539,17.534040451049805
Q1800357,The Marine 2,94.86847686767578,-14.889961242675781
Q472103,The Sentinel (2006),2.373067617416382,-21.242197036743164
Q4241485,Nightmare in Blood,75.48637390136719,-45.31731414794922
Q1628298,Shock Treatment,-0.9729494452476501,-23.016399383544922
Q5250205,Deep Gold,21.93364906311035,6.614195346832275
Q4745344,American Virgin (2000),8.67403507232666,50.794429779052734
Q932458,Addicted to Love,12.21774673461914,96.93374633789062
Q1138971,Counter Measures,-22.684024810791016,0.4658654034137726
Q751921,The Rocky Horror Picture Show,-57.30198669433594,-57.87868118286133
Q11796040,U.S. Seals II: The Ultimate Force,-61.92515563964844,25.928489685058594
Q4745341,American Violet,2.25116229057312,-4.140617847442627
Q5166329,Conventioneers,-14.695959091186523,-8.148475646972656
Q4387923,Shannon's Rainbow,-51.684959411621094,80.40216827392578
Q785300,The Double 0 Kid,18.835111618041992,-0.08690760284662247
Q1197321,Tank,-26.84882354736328,39.43484115600586
Q1364029,Peter Pan (2003),-6.330284595489502,-30.505796432495117
Q4456167,Terri,8.30025577545166,57.57106018066406
Q1114984,Overnight Delivery,-34.89438247680664,29.788846969604492
Q1340087,Skyline,78.0035171508789,3.333199977874756
Q472193,Teen Witch,72.98342895507812,-12.082022666931152
Q30493897,Distress Call,2.7855122089385986,-24.928905487060547
Q18740903,Ferdinand,-17.403047561645508,-28.378503799438477
Q7740002,The Hollywood Sign,4.794073581695557,15.598801612854004
Q15696820,The Encounter,34.0449333190918,24.887619018554688
Q15975734,Mimesis: Night of the Living Dead,-1.0000348091125488,4.897759437561035
Q785351,The Rainmaker,-64.36781311035156,0.979584276676178
Q7739038,The Haunting of Hell House,26.42286491394043,-75.79936218261719
Q3232715,The Misadventures of Margaret,-32.27352523803711,-6.143594264984131
Q868177,Battle: Los Angeles,32.75804138183594,-11.755359649658203
Q570652,Get Smart,73.75161743164062,17.552579879760742
Q4241479,The Initiation,11.890118598937988,96.05899047851562
Q6659410,Living in Missouri,-15.823357582092285,44.62137985229492
Q1163943,Elephant,-5.176840305328369,-10.381547927856445
Q1148304,4 Little Girls,-14.81506633758545,-15.408052444458008
Q18353315,Elsa & Fred,8.793993949890137,-3.0056729316711426
Q7729658,The Delicate Art of the Rifle,-73.59770202636719,30.679224014282227
Q2703805,God Is in the T.V.,37.82373809814453,38.82712173461914
Q858797,Big Eden,-22.96999740600586,14.023887634277344
Q7176281,Peter Pan (1976),-97.2572250366211,25.354106903076172
Q496113,City of Industry,33.17237854003906,-4.777376174926758
Q6659404,Living in Emergency: Stories of Doctors Without Borders,85.26205444335938,25.53944206237793
Q472165,Secret Window,-5.453889846801758,14.306572914123535
Q6057820,Into My Heart,-95.5818099975586,19.776172637939453
Q7729669,Delivery Man,-23.279823303222656,26.333621978759766
Q3966930,Splinter (2006),38.64125442504883,37.92170715332031
Q3604780,Across the Line: The Exodus of Charlie Wright,81.98847198486328,53.85946273803711
Q883773,Deck the Halls,32.069454193115234,-34.795005798339844
Q1305728,Somewhere in Time,-12.18228530883789,81.41570281982422
Q7754630,The Objective,27.889169692993164,60.487613677978516
Q531043,There Be Dragons,-64.38636779785156,-23.87428092956543
Q5308029,Drivers Wanted,3.806363344192505,-30.97515106201172
Q604449,Identity,86.21633911132812,-55.78575897216797
Q1305746,The In-Laws,-29.447561264038086,-26.25802230834961
Q5250193,Deep Freeze,-67.89714050292969,17.206830978393555
Q4637593,41,91.62203979492188,17.177263259887695
Q1330703,Made in Heaven,-61.04914093017578,-43.80817413330078
Q1971748,Murder at 1600,39.84564971923828,-3.5902891159057617
Q7548340,Snow White (1995),-37.925941467285156,-37.69757843017578
Q1305773,Quick Change,41.94697570800781,-86.3494873046875
Q5058447,Celsius 41.11,-9.764055252075195,-101.6751937866211
Q653518,Stardust Memories,-2.213031768798828,-62.75428771972656
Q820116,Panic,-5.754514217376709,79.66311645507812
Q1971726,Suspect,-58.53628921508789,-29.052448272705078
Q5553976,Get Lamp,56.30088424682617,37.81853103637695
Q378891,What Just Happened,-28.228506088256836,-57.54845428466797
Q6199111,Jim in Bold,-4.880589962005615,-41.687320709228516
Q29658,To Rome with Love,-93.98370361328125,12.073695182800293
Q1305784,New York Minute,-73.6482925415039,30.60196876525879
Q3281730,Slightly Single in L.A.,74.80972290039062,65.6998519897461
Q570566,Happy End,11.681351661682129,95.51399993896484
Q2605395,Moving McAllister,78.22586059570312,59.970367431640625
Q1305799,True Crime,-27.381755828857422,-70.47538757324219
Q2884686,Barney's Great Adventure,70.47748565673828,-63.72183609008789
Q1100445,Thieves Like Us,26.152029037475586,25.154508590698242
Q3061610,Curse of the Maya,-5.686030387878418,48.073951721191406
Q6527618,The Salon,97.1612777709961,-13.299751281738281
Q26684425,Hard Target 2,22.830671310424805,-23.418548583984375
Q1197355,The Car,17.390283584594727,26.81859016418457
Q3061609,The Family,-43.98974609375,5.107876300811768
Q3061603,Evil Bong,55.33497619628906,13.30642032623291
Q4133530,O.K. Garage,-27.688932418823242,29.399431228637695
Q775970,The Full Monty,22.97311019897461,2.0161592960357666
Q5842448,Born,24.674701690673828,49.01841354370117
Q6527654,The Deal (2005),12.338608741760254,-4.976017951965332
Q819105,Earth,43.48882293701172,61.986751556396484
Q819109,Laws of Attraction,-1.2793165445327759,-8.814896583557129
Q14433754,Dear Eleanor,-46.618011474609375,35.033599853515625
Q4387871,Joy of Sex,2.5685389041900635,0.1654006689786911
Q3819409,Invasion of the Bee Girls,-46.57258987426758,-90.92276763916016
Q3819406,The Rats Are Coming! The Werewolves Are Here!,-30.16229248046875,20.388723373413086
Q281480,Lock Up,-22.208412170410156,0.36519888043403625
Q4770308,Another Nice Mess,5.3519744873046875,-5.460123538970947
Q197491,The Wolverine,20.47388458251953,17.44913673400879
Q956483,The Lazarus Project,-44.80196762084961,-77.36095428466797
Q761302,Quills,-74.43379974365234,-1.2041593790054321
Q736349,Vanya on 42nd Street,-67.29606628417969,-20.58724021911621
Q1256163,Dream a Little Dream,-21.8973331451416,15.884110450744629
Q1511905,"My Son, My Son, What Have Ye Done?",-37.68617248535156,67.14582061767578
Q13806537,Inherent Vice,89.33192443847656,42.72825241088867
Q5142420,Cold Weather,43.85289001464844,-23.692779541015625
Q21608733,Above and Below,7.444380283355713,61.51907730102539
Q8028096,With or Without You,58.72517395019531,-2.133115291595459
Q2076983,Never Sleep Again: The Elm Street Legacy,50.935951232910156,-77.6226577758789
Q751849,Mo' Money,16.33827018737793,-89.5997085571289
Q677390,Killing Zelda Sparks,-73.83702850341797,-4.085716247558594
Q4529798,Ed and His Dead Mother,9.934435844421387,-22.048429489135742
Q7729505,The Decemberists: A Practical Handbook,64.56495666503906,52.76181411743164
Q15104217,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",-29.01287269592285,29.92389488220215
Q4745254,American Tongues,-62.653194427490234,-73.94010925292969
Q183081,No Country for Old Men,-8.670280456542969,19.012378692626953
Q5455405,Fit to Kill,25.610015869140625,-11.91358470916748
Q472215,The Last Flight of Noah's Ark,-5.205389499664307,-8.271905899047852
Q20972684,Remedy (2013),35.44807434082031,16.911190032958984
Q20972685,Junun,41.791542053222656,-86.10025787353516
Q4084202,Edge of Honor,2.8779947757720947,-91.83270263671875
Q15985067,"Men, Women & Children",-20.04601287841797,-16.174654006958008
Q1138876,In Good Company,-77.77926635742188,11.601982116699219
Q183066,The Hurt Locker,22.788246154785156,-23.394012451171875
Q7729524,The Decline of Western Civilization III,85.81034088134766,47.794044494628906
Q1423020,Tigerland,33.021976470947266,24.851823806762695
Q2292655,Meet Market,65.0768814086914,-78.06465911865234
Q5431466,Fake ID,42.502140045166016,12.037424087524414
Q183063,The Sixth Sense,-14.71955394744873,99.61981201171875
Q1462630,Why We Fight,0.701742947101593,41.9470100402832
Q5250322,Deep Space,8.448542594909668,-53.80923080444336
Q4084222,Lady Beware,-48.70036697387695,-90.50121307373047
Q4745224,American Teen,55.54286575317383,43.87123107910156
Q726823,The Stunt Man,26.867511749267578,35.80424499511719
Q3232815,Twin Falls Idaho,8.201898574829102,58.29541015625
Q1197204,The Front,4.4781904220581055,-0.2819063663482666
Q5901134,Ant-Man,57.877662658691406,-39.30384063720703
Q15975899,Wrong Turn 6,-19.564083099365234,47.22566223144531
Q486822,Robin Hood: Prince of Thieves,31.20733642578125,-35.402259826660156
Q18412285,Piranha Sharks,-12.098666191101074,24.303951263427734
Q23000024,Mistaken for Strangers,-28.187538146972656,-57.56086349487305
Q18162464,Axeman,27.696931838989258,16.403093338012695
Q4011236,Victim of Desire,36.620758056640625,-67.49742889404297
Q3012563,Marfa Girl,-17.596925735473633,-0.27861595153808594
Q7730564,The Doll Squad,35.314414978027344,7.797943115234375
Q3281808,Songwriter,64.84231567382812,-4.087090969085693
Q3281809,"Thelonious Monk: Straight, No Chaser",-25.858421325683594,72.3357162475586
Q17112317,The Last Party,-56.35317611694336,-13.786223411560059
Q17319627,The Alternate,43.97804641723633,45.90297317504883
Q3012553,R.I.P.D.,-49.243408203125,-90.39386749267578
Q28173075,Red Sparrow,-27.192302703857422,86.90438842773438
Q8028033,With One Voice,8.477640151977539,53.46971130371094
Q222939,Jumanji (1995),48.58555603027344,-60.73452377319336
Q628589,Little Odessa,17.025550842285156,-63.19152069091797
Q545760,Three on a Meathook,-10.686588287353516,80.8321304321289
Q785249,Nanny McPhee and the Big Bang,-84.6656723022461,-4.761516094207764
Q2605543,Porky's Revenge!,46.1119384765625,59.30937957763672
Q7729532,The Decoy,-27.16336441040039,57.34992980957031
Q7730524,The Dog Problem,-12.358271598815918,81.48716735839844
Q4877068,Beatles Stories,-75.75772094726562,4.563564777374268
Q858676,Big City Blues,7.065577507019043,-26.236312866210938
Q3966802,Child's Play (1972),17.321304321289062,-25.47148895263672
Q4143086,Ride (1998),-75.72206115722656,-63.31782531738281
Q3486978,Smile (1975),71.82215118408203,-16.429840087890625
Q2316927,Simple Men,-3.871332883834839,31.911476135253906
Q5274300,"Die, Mommie, Die!",-52.99190139770508,-33.907257080078125
Q785267,The Scout,-30.70145034790039,4.1440253257751465
Q785268,Opportunity Knocks,-17.833744049072266,-28.811376571655273
Q496227,The Secret of My Success,-84.87509155273438,32.269046783447266
Q6057930,Into the Badlands,4.994797706604004,-5.841420650482178
Q2762172,Barbie: Princess Charm School,95.82759094238281,9.991070747375488
Q844068,Glengarry Glen Ross,-93.99199676513672,10.558754920959473
Q6674932,"Look, Up in the Sky: The Amazing Story of Superman",-3.7836191654205322,-8.673912048339844
Q785285,Hero Wanted,60.87991714477539,-37.528316497802734
Q932505,Breakout,3.2447242736816406,-6.408640384674072
Q7827966,Total Badass,30.392780303955078,-60.24746322631836
Q7548488,Snowblind,6.8223748207092285,0.7291438579559326
Q4407383,Monuments Men,-61.55712127685547,-43.60780334472656
Q17995832,Mei Mei,-30.03023910522461,-95.63137817382812
Q7548499,Snowboard Academy,3.9186103343963623,-30.258970260620117
Q9149954,I.O.U.S.A.,-8.017989158630371,-52.2492790222168
Q7622823,Street Dreams,7.431891441345215,61.56217575073242
Q3545868,"Abraxas, Guardian of the Universe",-9.79212760925293,19.773101806640625
Q3061599,The Counselor,-60.3409423828125,11.050894737243652
Q3521894,The Missing Person,-14.242819786071777,-99.21369171142578
Q820009,Final Destination 2,45.496952056884766,-20.913850784301758
Q6899239,Money for Nothing,-31.297924041748047,2.696324586868286
Q3281877,Just One of the Guys,-13.544110298156738,58.78594970703125
Q18353472,Lazer Team,-29.937156677246094,-95.91229248046875
Q378748,The Hunchback of Notre Dame (1982),-57.13788986206055,-45.31636047363281
Q3496354,Stage Fright,23.39269256591797,-29.85686683654785
Q4157669,Grim Reaper,-23.497692108154297,13.19795036315918
Q580006,Friday After Next,27.088027954101562,16.041213989257812
Q4828087,Avenging Angel,-87.43954467773438,-41.28956604003906
Q3012583,Grassroots,-9.943848609924316,-1.49698805809021
Q3012585,Damage,91.75820922851562,-17.0487060546875
Q5577835,Going Shopping,83.37189483642578,-23.72171974182129
Q1584981,Hard Cash,3.038611888885498,-38.07051086425781
Q1138936,Soldier,32.856571197509766,-11.80748176574707
Q1197232,Relentless IV: Ashes to Ashes,-7.570514678955078,-9.325538635253906
Q1138932,Grease 2,48.31029510498047,-12.030037879943848
Q1197236,The Guru,30.008745193481445,92.60689544677734
Q7548414,Snow on tha Bluff,-78.13532257080078,-58.69993591308594
Q653447,Smoke,61.10026550292969,-2.6843314170837402
Q2629496,Classic Albums: Metallica – The Black Album,-6.924782752990723,-15.184591293334961
Q1138916,Crank: High Voltage,-4.095883369445801,-25.74195098876953
Q653473,Buffalo Soldiers,-51.49288558959961,28.40289306640625
Q3061506,Every Time We Say Goodbye,-13.60925579071045,82.01431274414062
Q7093581,One on One,16.087230682373047,66.82601165771484
Q2390900,The 9/11 Commission Report,-8.699028968811035,-102.2656021118164
Q21789588,Dawn Patrol,-87.32266235351562,-25.834705352783203
Q1197274,When Time Ran Out,20.711748123168945,50.566070556640625
Q4530751,Elvis Meets Nixon,24.970895767211914,-38.81858825683594
Q2992322,The Living End,-6.633290767669678,32.05181121826172
Q736254,Waiting to Exhale,-13.616847038269043,58.93305206298828
Q2992335,Across the Tracks,27.963253021240234,60.49293899536133
Q7622869,Street Knight,91.6860122680664,39.4457893371582
Q340138,Ace Ventura: Pet Detective,-49.86781311035156,-61.01654052734375
Q2448717,Trancers,-29.740846633911133,-26.033903121948242
Q3349019,Oculus,-30.043819427490234,-25.797231674194336
Q340130,Whose Life Is It Anyway?,-21.57147216796875,71.43740844726562
Q4770214,Another Chance,17.1451473236084,-32.80849075317383
Q7622831,Street Fight,54.39065933227539,30.568601608276367
Q2752839,Any Day Now,83.7728271484375,-0.10916917026042938
Q340127,Ace Ventura: When Nature Calls,-31.196517944335938,2.969897508621216
Q736239,Freedomland,27.257402420043945,35.65557098388672
Q751709,The Astronaut Farmer,58.03168487548828,-39.207130432128906
Q21643373,The True Cost,56.04978942871094,40.885128021240234
Q16950930,Confessions of a Serial Killer,-4.883523464202881,31.96111488342285
Q16974924,Fractured (2013),-18.833879470825195,-3.8880646228790283
Q16949943,Back to the Sea,55.08909225463867,-27.7413330078125
Q653281,Memphis Belle,65.2134017944336,51.51073455810547
Q956636,Joe's Apartment,25.80593490600586,-11.995319366455078
Q18740766,The House on Pine Street,-37.495887756347656,-38.5450325012207
Q14878580,Love and Mercy,-21.950708389282227,24.698406219482422
Q4745123,American Son (2008),-43.722042083740234,-24.892736434936523
Q7729400,The Death Collector,-11.271777153015137,-28.31262969970703
Q1197501,Body Double,-53.82802963256836,4.800017356872559
